tqwt_kurtosisValue_dec_28 > 0.18,tqwt_entropy_shannon_dec_11 > 0.08,tqwt_kurtosisValue_dec_34 <= 0.04,mean_MFCC_2nd_coef <= 0.41,f1 > 0.61,gender <= 0.00,std_MFCC_8th_coef <= 0.15,tqwt_energy_dec_31 > 0.02,tqwt_energy_dec_25 > 0.26,0.00 < tqwt_kurtosisValue_dec_26 <= 0.00,tqwt_entropy_shannon_dec_17 > 0.72,0.04 < tqwt_kurtosisValue_dec_34 <= 0.13,0.03 < tqwt_entropy_shannon_dec_11 <= 0.08,0.00 < tqwt_entropy_shannon_dec_35 <= 0.05,tqwt_kurtosisValue_dec_26 > 0.01,tqwt_kurtosisValue_dec_34 > 0.31,tqwt_entropy_log_dec_26 <= 0.49,tqwt_energy_dec_12 > 0.06,0.25 < tqwt_entropy_shannon_dec_17 <= 0.45,0.00 < gender <= 1.00,0.03 < tqwt_kurtosisValue_dec_28 <= 0.18,tqwt_energy_dec_25 <= 0.03,tqwt_entropy_shannon_dec_17 <= 0.25,tqwt_entropy_shannon_dec_11 <= 0.01,tqwt_kurtosisValue_dec_28 <= 0.01,0.53 < mean_MFCC_2nd_coef <= 0.64,tqwt_entropy_shannon_dec_35 <= 0.00,0.49 < tqwt_entropy_log_dec_26 <= 0.72,0.01 < tqwt_entropy_shannon_dec_11 <= 0.03,tqwt_kurtosisValue_dec_25 > 0.00,0.38 < f1 <= 0.50,DFA <= 0.32,mean_MFCC_2nd_coef > 0.64,0.01 < tqwt_kurtosisValue_dec_28 <= 0.03,tqwt_energy_dec_14 > 0.18,cluster
-0.09597242787665528,-0.09393139575841748,-0.053503777074027724,-0.053138495477928774,-0.03162209088663619,-0.03134642634275911,-0.028979118393598294,-0.028623291666229796,0.028230506327810972,0.02822165061244534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.09185794175030555,0.0,0.0,-0.050396653647108734,-0.031071029964632107,-0.031095212704550103,0.0,-0.030764792633460096,0.0,0.028703388051574946,-0.0644234418802461,-0.035132368398275084,0.02613040368014636,0.017757108131466103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,-0.02799677346422624,0.0,0.0,0.0,0.0,0.0,0.028389533151746995,0.0,-0.09311663219262763,0.07291795954470859,-0.07001294414334011,-0.03487871507779868,0.03165736177997949,0.02809956419071408,0.02718454951772694,-0.02314517564970386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-0.030231702816329267,-0.02681270986652721,0.0,0.0,0.028893412685367912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02407431300528794,0.044661354678314995,0.038090004961959245,0.03356190750342783,0.023534004369192393,0.020532282286849935,0.017819974842715875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-0.10008467990824425,-0.05307460606964615,0.0,-0.030101506829654522,-0.03141874653792159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09138634061043246,0.0,-0.06825687633891736,-0.03401053692484754,0.033483680088286484,0.0,0.018649550851835964,0.0,0.0,0.0,0.0,0.020800636371122092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.08830890997164288,0.0,0.0,0.0,0.0,0.0,-0.028354036655405444,0.0,0.0,0.0,0.0,0.0,0.0,0.016396260631449736,-0.0902512799900521,0.0,0.0,0.0,0.0,0.03371506854734474,0.0,0.0,0.0,0.0,0.0,0.02327995715196017,0.0,0.0,0.03272025331020016,-0.020112478062934876,0.018999071762290248,-0.016668474958238564,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-0.031357284605331964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07986933661775089,0.07676575711071211,-0.06860294683460463,0.0,0.0,0.0,0.0,-0.026284773315387484,0.0,0.0,0.0,0.0,0.01767717340213482,0.0,0.03029111687496169,0.0,0.0,0.0,0.0413194994669926,0.037617104629482506,-0.019686985793431585,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03138217044057102,0.0,0.0,0.0,0.0,0.0,0.0,-0.08069498434013303,0.08063228063745521,-0.05960982246667958,0.0,0.0,0.029435741131889896,0.01872818260045201,0.0,0.03788869006587676,0.04046981395188841,0.0,0.0,0.021451923828026267,0.0,0.0,0.0,0.0,0.0,0.04091739183807626,0.0,0.0,0
